quarter,cc,index
198508,ESP,35.6
198508,FIN,50.1
198508,FRA,58.3
198508,GBR,45.5
198508,GRC,13.1421
198508,IRL,47.8
198508,ISR,12.8
198508,ITA,39
198508,JPN,85.8
198508,KOR,34.13435363
198508,LUX,53.5
198508,MEX,0.8
198508,NPL,12.16862369
198508,NLD,54.8
198508,NOR,44.3
198508,PRT,20.9
198508,SWE,50.1262
198508,THA,50.21
198508,TWN,63.04
198508,USA,45.2
198509,AUT,52.7
198509,BEL,52.5
198509,CAN,50.9
198509,CHE,65.7
198509,DEU,59.2593
198509,DNK,51
198509,ESP,36
198509,FIN,50.5
198509,FRA,58.5
198509,GBR,45.5
198509,GRC,13.8473
198509,IRL,47.8
198509,ISR,13
198509,ITA,39.3
198509,JPN,86.1
198509,KOR,34.15898065
198509,LUX,53.4
198509,MEX,0.8
198509,NPL,11.95405846
198509,NLD,55.2
198509,NOR,44.9
198509,PRT,21
198509,SWE,50.4119
198509,THA,50.25
198509,TWN,63.19
198509,USA,45.4
198510,AUT,52.8
198510,BEL,52.6
198510,CAN,51.1
198510,CHE,65.8
198510,DEU,59.3938
198510,DNK,51.2
198510,ESP,36.2
198510,FIN,50.6
198510,FRA,58.7
198510,GBR,45.7
198510,GRC,14.3401
198510,IRL,47.9
198510,ISR,13.6
198510,ITA,39.7
198510,JPN,86.6
198510,KOR,34.16681479
198510,LUX,53.7
198510,MEX,0.8
198510,NPL,11.8468653
198510,NLD,55.5
198510,NOR,45.1
198510,PRT,21.4
198510,SWE,50.9268
198510,THA,50.31
198510,TWN,63.27
198510,USA,45.7
198511,AUT,53.1
198511,BEL,52.7
198511,CAN,51.2
198511,CHE,66.3
198511,DEU,59.4128
198511,DNK,51.5
198511,ESP,36.5
198511,FIN,50.6
198511,FRA,58.9
198511,GBR,45.8
198511,GRC,14.7063
198511,IRL,47.9
198511,ISR,14
198511,ITA,40.1
198511,JPN,86.6
198511,KOR,34.1972017
198511,LUX,53.9
198511,MEX,0.9
198511,NPL,11.78359247
198511,NLD,55.6
198511,NOR,45.1
198511,PRT,21.7
198511,SWE,51.2216
198511,THA,50.28
198511,TWN,63.27
198511,USA,45.9
198512,AUT,53.2
198512,BEL,53.1
198512,CAN,51.3
198512,CHE,66.3
198512,DEU,59.5436
198512,DNK,51.4
198512,ESP,36.7
198512,FIN,50.7
198512,FRA,59
198512,GBR,45.8
198512,GRC,15.221
198512,IRL,47.9
198512,ISR,14.2
198512,ITA,40.3
198512,JPN,86.6
198512,KOR,34.31682636
198512,LUX,54
198512,MEX,0.9
198512,NPL,11.89037804
198512,NLD,55.4
198512,NOR,45.4
198512,PRT,22.1
198512,SWE,51.4161
198512,THA,50.46
198512,TWN,63.28
198512,USA,45.9
198601,AUT,53.6
198601,BEL,53.4
198601,CAN,51.4
198601,CHE,66.5
198601,DEU,59.8312
198601,DNK,51.2
198601,ESP,37.7
198601,FIN,51
198601,FRA,59.2
198601,GBR,45.9
198601,GRC,15.6346
198601,IRL,48.8
198601,ISR,13.8
198601,ITA,40.5
198601,JPN,86.4
198601,KOR,34.49562358
198601,LUX,54.1
198601,MEX,1
198601,NPL,11.89475337
198601,NLD,55.1
198601,NOR,45.7
198601,PRT,22.9
198601,SWE,51.9164
198601,THA,50.66
198601,TWN,63.75
198601,USA,46.1
198602,AUT,53.9
198602,BEL,53.8
198602,CAN,51.8
198602,CHE,66.7
198602,DEU,59.8084
198602,DNK,51.4
198602,ESP,38
198602,FIN,51.3
198602,FRA,59.3
198602,GBR,46.2
198602,GRC,15.4217
198602,IRL,48.8
198602,ISR,14
198602,ITA,40.8
198602,JPN,86.4
198602,KOR,34.55709326
198602,LUX,54.1
198602,MEX,1.1
198602,NPL,11.94111294
198602,NLD,55.2
198602,NOR,46
198602,PRT,23.2
198602,SWE,51.915
198602,THA,50.75
198602,TWN,63.36
198602,USA,46.2
198603,AUT,54
198603,BEL,54
198603,CAN,52.2
198603,CHE,66.9
198603,DEU,59.6185
198603,DNK,51.7
198603,ESP,38.5
198603,FIN,51.3
198603,FRA,59.5
198603,GBR,46.3
198603,GRC,16.0446
198603,IRL,48.8
198603,ISR,14.3
198603,ITA,41.1
198603,JPN,86.5
198603,KOR,34.70137373
198603,LUX,54
198603,MEX,1.1
198603,NPL,11.67636313
198603,NLD,55.4
198603,NOR,46.5
198603,PRT,23.5
198603,SWE,51.9641
198603,THA,51.27
198603,TWN,63.51
198603,USA,46.4
198604,AUT,54
198604,BEL,54.3
198604,CAN,52.4
198604,CHE,66.9
198604,DEU,59.67
198604,DNK,52.5
198604,ESP,38.7
198604,FIN,51.5
198604,FRA,59.9
198604,GBR,46.9
198604,GRC,16.177
198604,IRL,49.6
198604,ISR,14.8
198604,ITA,41.2
198604,JPN,87.1
198604,KOR,34.78243756
198604,LUX,54.1
198604,MEX,1.2
198604,NPL,11.60274917
198604,NLD,55.6
198604,NOR,46.8
198604,PRT,23.7
198604,SWE,52.3317
198604,THA,51.22
198604,TWN,63.5
198604,USA,46.5
198605,AUT,54
198605,BEL,54.5
198605,CAN,52.9
198605,CHE,66.7
198605,DEU,59.7714
198605,DNK,52.9
198605,ESP,38.8
198605,FIN,51.5
198605,FRA,60
198605,GBR,47.1
198605,GRC,16.2844
198605,IRL,49.6
198605,ISR,15.1
198605,ITA,41.4
198605,JPN,87.4
198605,KOR,34.92341688
198605,LUX,54.2
198605,MEX,1.2
198605,NPL,11.80963611
198605,NLD,55.6
198605,NOR,47
198605,PRT,23.7
198605,SWE,52.3178
198605,THA,51.34
198605,TWN,63.45
198605,USA,46.6
198606,AUT,54.3
198606,BEL,54.8
198606,CAN,53
198606,CHE,66.8
198606,DEU,59.8452
198606,DNK,53
198606,ESP,39.1
198606,FIN,51.9
198606,FRA,60.2
198606,GBR,47
198606,GRC,16.6316
198606,IRL,49.6
198606,ISR,15.4
198606,ITA,41.5
198606,JPN,87.4
198606,KOR,35.22696018
198606,LUX,54.4
198606,MEX,1.3
198606,NPL,11.7101078
198606,NLD,55.4
198606,NOR,47.8
198606,PRT,23.9
198606,SWE,52.3124
198606,THA,51.42
198606,TWN,63.51
198606,USA,46.7
198607,AUT,54.5
198607,BEL,55.1
198607,CAN,53.4
198607,CHE,66.7
198607,DEU,59.7932
198607,DNK,52.7
198607,ESP,39.3
198607,FIN,51.8
198607,FRA,60.5
198607,GBR,46.9
198607,GRC,16.4789
198607,IRL,49.7
198607,ISR,15.5
198607,ITA,41.6
198607,JPN,87.4
198607,KOR,35.40539492
198607,LUX,54.5
198607,MEX,1.4
198607,NPL,11.34353045
198607,NLD,55.2
198607,NOR,48.1
198607,PRT,23.9
198607,SWE,52.5191
198607,THA,51.48
198607,TWN,63.5
198607,USA,46.9
198608,AUT,54.7
198608,BEL,55.2
198608,CAN,53.5
198608,CHE,67.2
198608,DEU,59.6435
198608,DNK,52.9
198608,ESP,39.4
198608,FIN,52
198608,FRA,60.6
198608,GBR,47.1
198608,GRC,16.4329
198608,IRL,49.7
198608,ISR,15.7
198608,ITA,41.8
198608,JPN,87.1
198608,KOR,35.45206871
198608,LUX,54.6
198608,MEX,1.5
198608,NPL,13.73359788
198608,NLD,55.4
198608,NOR,48.1
198608,PRT,24.1
198608,SWE,52.6018
198608,THA,51.59
198608,TWN,63.52
198608,USA,47
198609,AUT,54.7
198609,BEL,55.4
198609,CAN,53.5
198609,CHE,67.3
198609,DEU,59.778
198609,DNK,53.4
198609,ESP,39.6
198609,FIN,52.2
198609,FRA,60.8
198609,GBR,47.3
198609,GRC,17.1115
198609,IRL,49.7
198609,ISR,16
198609,ITA,41.9
198609,JPN,87.5
198609,KOR,35.45295596
198609,LUX,54.7
198609,MEX,1.6
198609,NPL,13.45211888
198609,NLD,55.7
198609,NOR,49
198609,PRT,24.2
198609,SWE,53.0207
198609,THA,51.82
198609,TWN,63.31
198609,USA,47.3
198610,AUT,54.7
198610,BEL,55.5
198610,CAN,53.9
198610,CHE,67.3
198610,DEU,59.7466
198610,DNK,53.5
198610,ESP,39.8
198610,FIN,52.3
198610,FRA,61
198610,GBR,47.5
198610,GRC,17.6437
198610,IRL,49.9
198610,ISR,16.4
198610,ITA,42.1
198610,JPN,87.8
198610,KOR,35.3825195
198610,LUX,54.8
198610,MEX,1.7
198610,NPL,13.33337409
198610,NLD,55.9
198610,NOR,49.2
198610,PRT,24.6
198610,SWE,53.293
198610,THA,51.87
198610,TWN,63.34
198610,USA,47.5
198611,AUT,54.8
198611,BEL,55.6
198611,CAN,54.1
198611,CHE,67.7
198611,DEU,59.6982
198611,DNK,53.7
198611,ESP,40.2
198611,FIN,52.3
198611,FRA,61.2
198611,GBR,48
198611,GRC,17.7448
198611,IRL,49.9
198611,ISR,16.8
198611,ITA,42.4
198611,JPN,87.8
198611,KOR,35.52695212
198611,LUX,54.9
198611,MEX,1.8
198611,NPL,13.30380554
198611,NLD,56
198611,NOR,49.4
198611,PRT,24.8
198611,SWE,53.4119
198611,THA,52.04
198611,TWN,63.4
198611,USA,47.6
198612,AUT,54.9
198612,BEL,55.8
198612,CAN,54.2
198612,CHE,67.7
198612,DEU,59.7947
198612,DNK,53.7
198612,ESP,40.3
198612,FIN,52.5
198612,FRA,61.3
198612,GBR,48.1
198612,GRC,17.9084
198612,IRL,49.9
198612,ISR,17
198612,ITA,42.5
198612,JPN,87.7
198612,KOR,35.47804018
198612,LUX,54.8
198612,MEX,1.9
198612,NPL,13.31167945
198612,NLD,55.9
198612,NOR,49.7
198612,PRT,25.1
198612,SWE,53.5803
198612,THA,52.22
198612,TWN,63.47
198612,USA,47.7
198701,AUT,54.8
198701,BEL,55.9
198701,CAN,54.2
198701,CHE,67.9
198701,DEU,60.1208
198701,DNK,53.6
198701,ESP,40.5
198701,FIN,53.1
198701,FRA,61.7
198701,GBR,48.2
198701,GRC,18.114
198701,IRL,50.9
198701,ISR,17.2
198701,ITA,42.7
198701,JPN,87.4
198701,KOR,35.51400028
198701,LUX,54.9
198701,MEX,2.1
198701,NPL,13.11104633
198701,NLD,55.4
198701,NOR,50.2
198701,PRT,25.5
198701,SWE,54.0558
198701,THA,52.42
198701,TWN,63.37
198701,USA,47.8
198702,AUT,54.8
198702,BEL,56.3
198702,CAN,54.4
198702,CHE,68.2
198702,DEU,60.2239
198702,DNK,53.7
198702,ESP,40.9
198702,FIN,53.3
198702,FRA,61.9
198702,GBR,48.4
198702,GRC,18.1784
198702,IRL,50.9
198702,ISR,17.6
198702,ITA,43
198702,JPN,87.4
198702,KOR,35.56044193
198702,LUX,54.9
198702,MEX,2.2
198702,NPL,12.84838931
198702,NLD,55.5
198702,NOR,50.8
198702,PRT,25.8
198702,SWE,54.218
198702,THA,52.53
198702,TWN,63.96
198702,USA,47.9
198703,AUT,54.9
198703,BEL,56.3
198703,CAN,54.6
198703,CHE,68.3
198703,DEU,60.2911
198703,DNK,54.4
198703,ESP,41.1
198703,FIN,53.6
198703,FRA,62.1
198703,GBR,48.5
198703,GRC,18.7562
198703,IRL,50.9
198703,ISR,17.9
198703,ITA,43.1
198703,JPN,87.6
198703,KOR,35.82846814
198703,LUX,54.9
198703,MEX,2.4
198703,NPL,12.51855357
198703,NLD,55.7
198703,NOR,51.6
198703,PRT,26
198703,SWE,54.366
198703,THA,52.56
198703,TWN,63.51
198703,USA,48.2
198704,AUT,54.9
198704,BEL,56.6
198704,CAN,54.9
198704,CHE,68.3
198704,DEU,60.4703
198704,DNK,54.6
198704,ESP,41.4
198704,FIN,53.9
198704,FRA,62.4
198704,GBR,49.2
198704,GRC,19.161
198704,IRL,51.2
198704,ISR,18.3
198704,ITA,43.3
198704,JPN,88.3
198704,KOR,35.99594549
198704,LUX,54.9
198704,MEX,2.6
198704,NPL,12.4101611
198704,NLD,55.9
198704,NOR,51.9
198704,PRT,26.2
198704,SWE,54.5749
198704,THA,52.72
198704,TWN,63.54
198704,USA,48.5
198705,AUT,55
198705,BEL,56.8
198705,CAN,55.2
198705,CHE,68
198705,DEU,60.4444
198705,DNK,55.2
198705,ESP,41.5
198705,FIN,54
198705,FRA,62.6
198705,GBR,49.2
198705,GRC,19.2929
198705,IRL,51.2
198705,ISR,18.6
198705,ITA,43.5
198705,JPN,88.4
198705,KOR,36.25100875
198705,LUX,54.9
198705,MEX,2.7
198705,NPL,12.57725796
198705,NLD,55.9
198705,NOR,52
198705,PRT,26.4
198705,SWE,54.6678
198705,THA,52.81
198705,TWN,63.65
198705,USA,48.5
198706,AUT,55.6
198706,BEL,56.9
198706,CAN,55.2
198706,CHE,68.1
198706,DEU,60.5066
198706,DNK,55.3
198706,ESP,41.6
198706,FIN,54.3
198706,FRA,62.7
198706,GBR,49.3
198706,GRC,19.7382
198706,IRL,51.2
198706,ISR,18.8
198706,ITA,43.7
198706,JPN,88.5
198706,KOR,36.26447977
198706,LUX,54.9
198706,MEX,3
198706,NPL,12.47747153
198706,NLD,55.9
198706,NOR,52.3
198706,PRT,26.4
198706,SWE,54.676
198706,THA,52.89
198706,TWN,63.66
198706,USA,48.6
198707,AUT,56.1
198707,BEL,57.2
198707,CAN,55.6
198707,CHE,68.1
198707,DEU,60.5102
198707,DNK,55.1
198707,ESP,41.8
198707,FIN,54.3
198707,FRA,62.9
198707,GBR,49.3
198707,GRC,19.5677
198707,IRL,51.5
198707,ISR,19
198707,ITA,43.8
198707,JPN,88.4
198707,KOR,36.27169512
198707,LUX,54.8
198707,MEX,3.2
198707,NPL,12.17117949
198707,NLD,55.8
198707,NOR,52.2
198707,PRT,26.6
198707,SWE,54.8755
198707,THA,53.04
198707,TWN,63.66
198707,USA,48.7
198708,AUT,56.3
198708,BEL,57.2
198708,CAN,55.8
198708,CHE,68.5
198708,DEU,60.5156
198708,DNK,55.3
198708,ESP,41.9
198708,FIN,54.4
198708,FRA,63
198708,GBR,49.5
198708,GRC,19.4338
198708,IRL,51.5
198708,ISR,19.3
198708,ITA,44
198708,JPN,88.2
198708,KOR,36.3481984
198708,LUX,54.9
198708,MEX,3.5
198708,NPL,14.79902848
198708,NLD,55.9
198708,NOR,52.2
198708,PRT,26.7
198708,SWE,55.1053
198708,THA,53.25
198708,TWN,63.68
198708,USA,49
198709,AUT,55.9
198709,BEL,57.2
198709,CAN,55.9
198709,CHE,68.5
198709,DEU,60.5363
198709,DNK,55.7
198709,ESP,42.1
198709,FIN,54.8
198709,FRA,63.1
198709,GBR,49.7
198709,GRC,19.888
198709,IRL,51.5
198709,ISR,19.5
198709,ITA,44.2
198709,JPN,88.6
198709,KOR,36.30647335
198709,LUX,55
198709,MEX,3.7
198709,NPL,14.51943858
198709,NLD,56.2
198709,NOR,53.2
198709,PRT,26.9
198709,SWE,55.6456
198709,THA,53.2
198709,TWN,64.15
198709,USA,49.3
198710,AUT,55.8
198710,BEL,57.1
198710,CAN,56.1
198710,CHE,68.8
198710,DEU,60.6416
198710,DNK,55.9
198710,ESP,42.4
198710,FIN,54.8
198710,FRA,63.2
198710,GBR,50
198710,GRC,20.7057
198710,IRL,51.6
198710,ISR,19.8
198710,ITA,44.6
198710,JPN,88.8
198710,KOR,36.53723812
198710,LUX,55
198710,MEX,4
198710,NPL,14.37468414
198710,NLD,56.3
198710,NOR,53.3
198710,PRT,27.3
198710,SWE,56.0753
198710,THA,53.4
198710,TWN,64.25
198710,USA,49.6
198711,AUT,55.7
198711,BEL,57.1
198711,CAN,56.3
198711,CHE,69.1
198711,DEU,60.6726
198711,DNK,56.3
198711,ESP,42.5
198711,FIN,54.8
198711,FRA,63.3
198711,GBR,50.2
198711,GRC,20.7899
198711,IRL,51.6
198711,ISR,20.2
198711,ITA,44.8
198711,JPN,88.9
198711,KOR,36.66499047
198711,LUX,55.1
198711,MEX,4.4
198711,NPL,14.38967129
198711,NLD,56.3
198711,NOR,53.3
198711,PRT,27.5
198711,SWE,56.3086
198711,THA,54.08
198711,TWN,64.43
198711,USA,49.7
198712,AUT,55.8
198712,BEL,57.2
198712,CAN,56.5
198712,CHE,69.1
198712,DEU,60.719
198712,DNK,56.3
198712,ESP,42.7
198712,FIN,55
198712,FRA,63.4
198712,GBR,50.1
198712,GRC,21.011
198712,IRL,51.6
198712,ISR,20.4
198712,ITA,44.9
198712,JPN,88.8
198712,KOR,36.61276537
198712,LUX,55.3
198712,MEX,5
198712,NPL,14.42253802
198712,NLD,56.1
198712,NOR,53.7
198712,PRT,27.8
198712,SWE,56.3509
198712,THA,54.3
198712,TWN,64.58
198712,USA,49.7
198801,AUT,56.1
198801,BEL,57.3
198801,CAN,56.4
198801,CHE,69.3
198801,DEU,61.0621
198801,DNK,56.5
198801,ESP,43
198801,FIN,55.8
198801,FRA,63.6
198801,GBR,50.1
198801,GRC,20.9428
198801,IRL,52
198801,ISR,20.7
198801,ITA,45.2
198801,JPN,88.3
198801,KOR,36.64327039
198801,LUX,55.4
198801,MEX,5.7
198801,NPL,14.29059263
198801,NLD,55.7
198801,NOR,53.9
198801,PRT,28.4
198801,SWE,56.6318
198801,THA,54.29
198801,TWN,65.07
198801,USA,49.9
198802,AUT,56.3
198802,BEL,57.5
198802,CAN,56.9
198802,CHE,69.6
198802,DEU,61.1843
198802,DNK,57
198802,ESP,43.2
198802,FIN,55.9
198802,FRA,63.7
198802,GBR,50.3
198802,GRC,20.7904
198802,IRL,52
198802,ISR,20.9
198802,ITA,45.4
198802,JPN,88.3
198802,KOR,37.14729996
198802,LUX,55.5
198802,MEX,6.2
198802,NPL,13.98069834
198802,NLD,55.9
198802,NOR,54.3
198802,PRT,28.7
198802,SWE,57.1095
198802,THA,54.4
198802,TWN,64.66
198802,USA,50
198803,AUT,56.5
198803,BEL,57.5
198803,CAN,57.4
198803,CHE,69.7
198803,DEU,61.2395
198803,DNK,57.3
198803,ESP,43.5
198803,FIN,56.3
198803,FRA,63.9
198803,GBR,50.5
198803,GRC,21.5819
198803,IRL,52
198803,ISR,21.2
198803,ITA,45.6
198803,JPN,88.5
198803,KOR,37.83705602
198803,LUX,55.6
198803,MEX,6.6
198803,NPL,13.67613176
198803,NLD,56.2
198803,NOR,55.2
198803,PRT,28.9
198803,SWE,57.3816
198803,THA,54.54
198803,TWN,64.72
198803,USA,50.3
198804,AUT,56.5
198804,BEL,57.9
198804,CAN,57.4
198804,CHE,69.7
198804,DEU,61.3188
198804,DNK,57.5
198804,ESP,43.6
198804,FIN,56.8
198804,FRA,64.3
198804,GBR,51.5
198804,GRC,21.9133
198804,IRL,52.3
198804,ISR,21.5
198804,ITA,45.8
198804,JPN,89
198804,KOR,38.00556022
198804,LUX,55.7
198804,MEX,6.8
198804,NPL,13.59894587
198804,NLD,56.4
198804,NOR,55.3
198804,PRT,29.1
198804,SWE,57.9689
198804,THA,54.61
198804,TWN,64.82
198804,USA,50.5
198805,AUT,56.5
198805,BEL,58
198805,CAN,57.7
198805,CHE,69.5
198805,DEU,61.474
198805,DNK,58.2
198805,ESP,43.9
198805,FIN,57.4
198805,FRA,64.4
198805,GBR,51.6
198805,GRC,22.0034
198805,IRL,52.3
198805,ISR,21.8
198805,ITA,45.9
198805,JPN,89.3
198805,KOR,38.16729061
198805,LUX,55.8
198805,MEX,7
198805,NPL,13.89020346
198805,NLD,56.4
198805,NOR,55.5
198805,PRT,29.5
198805,SWE,58.221
198805,THA,54.68
198805,TWN,64.99
198805,USA,50.7
198806,AUT,56.7
198806,BEL,58.2
198806,CAN,57.9
198806,CHE,69.6
198806,DEU,61.5326
198806,DNK,58.1
198806,ESP,44.1
198806,FIN,57.8
198806,FRA,64.6
198806,GBR,51.8
198806,GRC,22.4976
198806,IRL,52.3
198806,ISR,22.1
198806,ITA,46.1
198806,JPN,89.2
198806,KOR,38.4319005
198806,LUX,55.8
198806,MEX,7.1
198806,NPL,13.80917401
198806,NLD,56.4
198806,NOR,55.8
198806,PRT,29.6
198806,SWE,58.3482
198806,THA,54.84
198806,TWN,65.03
198806,USA,50.8
198807,AUT,57.7
198807,BEL,58.4
198807,CAN,58.2
198807,CHE,69.6
198807,DEU,61.6034
198807,DNK,57.7
198807,ESP,44.4
198807,FIN,57.9
198807,FRA,64.9
198807,GBR,51.9
198807,GRC,22.3436
198807,IRL,52.6
198807,ISR,22.2
198807,ITA,46.2
198807,JPN,89.1
198807,KOR,38.58385756
198807,LUX,56
198807,MEX,7.2
198807,NPL,13.4360136
198807,NLD,56.5
198807,NOR,55.7
198807,PRT,29.8
198807,SWE,58.4775
198807,THA,54.99
198807,TWN,65.5
198807,USA,50.9
198808,AUT,57.9
198808,BEL,58.5
198808,CAN,58.3
198808,CHE,70.1
198808,DEU,61.5811
198808,DNK,58.1
198808,ESP,44.5
198808,FIN,58.1
198808,FRA,65
198808,GBR,52.6
198808,GRC,22.1194
198808,IRL,52.6
198808,ISR,22.3
198808,ITA,46.3
198808,JPN,88.9
198808,KOR,38.79931532
198808,LUX,56.2
198808,MEX,7.3
198808,NPL,16.32497422
198808,NLD,56.7
198808,NOR,55.7
198808,PRT,30
198808,SWE,58.5681
198808,THA,55.12
198808,TWN,65.6
198808,USA,51.1
198809,AUT,57.3
198809,BEL,58.6
198809,CAN,58.5
198809,CHE,70.1
198809,DEU,61.7208
198809,DNK,58.5
198809,ESP,44.8
198809,FIN,58.9
198809,FRA,65.2
198809,GBR,52.9
198809,GRC,22.8336
198809,IRL,52.6
198809,ISR,22.6
198809,ITA,46.5
198809,JPN,89.4
198809,KOR,38.89950335
198809,LUX,56.3
198809,MEX,7.3
198809,NPL,16.00606181
198809,NLD,56.9
198809,NOR,56.6
198809,PRT,30.4
198809,SWE,59.1211
198809,THA,55.37
198809,TWN,65.65
198809,USA,51.5
198810,AUT,57.2
198810,BEL,58.6
198810,CAN,58.9
198810,CHE,70.2
198810,DEU,61.8466
198810,DNK,58.6
198810,ESP,45
198810,FIN,58.9
198810,FRA,65.4
198810,GBR,53.6
198810,GRC,23.5505
198810,IRL,52.9
198810,ISR,23.1
198810,ITA,46.9
198810,JPN,89.7
198810,KOR,39.07334525
198810,LUX,56.4
198810,MEX,7.4
198810,NPL,16.31770749
198810,NLD,56.9
198810,NOR,56.6
198810,PRT,30.8
198810,SWE,59.6613
198810,THA,55.52
198810,TWN,65.81
198810,USA,51.8
198811,AUT,57.3
198811,BEL,58.5
198811,CAN,59.2
198811,CHE,70.6
198811,DEU,62.0051
198811,DNK,59.1
198811,ESP,45.2
198811,FIN,59
198811,FRA,65.5
198811,GBR,53.8
198811,GRC,23.6488
198811,IRL,52.9
198811,ISR,23.5
198811,ITA,47.3
198811,JPN,89.9
198811,KOR,39.45501719
198811,LUX,56.5
198811,MEX,7.4
198811,NPL,16.23189788
198811,NLD,57
198811,NOR,56.6
198811,PRT,31.5
198811,SWE,59.7514
198811,THA,55.73
198811,TWN,65.99
198811,USA,51.9
198812,AUT,57.4
198812,BEL,58.7
198812,CAN,59.2
198812,CHE,70.6
198812,DEU,62.0914
198812,DNK,59
198812,ESP,45.4
198812,FIN,59.6
198812,FRA,65.5
198812,GBR,53.9
198812,GRC,23.8827
198812,IRL,52.9
198812,ISR,23.7
198812,ITA,47.5
198812,JPN,89.8
198812,KOR,39.5758899
198812,LUX,56.6
198812,MEX,7.5
198812,NPL,16.40113707
198812,NLD,56.9
198812,NOR,56.7
198812,PRT,31.8
198812,SWE,59.8517
198812,THA,55.86
198812,TWN,66.22
198812,USA,52
198901,AUT,57.7
198901,BEL,58.8
198901,CAN,59.5
198901,CHE,70.9
198901,DEU,62.5573
198901,DNK,59.2
198901,ESP,46
198901,FIN,59.9
198901,FRA,65.7
198901,GBR,54.3
198901,GRC,23.6329
198901,IRL,53.6
198901,ISR,24.3
198901,ITA,47.8
198901,JPN,89.6
198901,KOR,39.55189964
198901,LUX,56.9
198901,MEX,7.7
198901,NPL,16.19035944
198901,NLD,56.4
198901,NOR,56.9
198901,PRT,32.6
198901,SWE,60.3745
198901,THA,55.96
198901,TWN,66.96
198901,USA,52.2
198902,AUT,58.1
198902,BEL,59.1
198902,CAN,59.9
198902,CHE,71.3
198902,DEU,62.7383
198902,DNK,59.7
198902,ESP,46.2
198902,FIN,60.2
198902,FRA,65.9
198902,GBR,54.7
198902,GRC,23.4086
198902,IRL,53.6
198902,ISR,24.6
198902,ITA,48.2
198902,JPN,89.4
198902,KOR,39.68769521
198902,LUX,57
198902,MEX,7.9
198902,NPL,15.91312386
198902,NLD,56.6
198902,NOR,57.1
198902,PRT,33.3
198902,SWE,60.7425
198902,THA,56.21
198902,TWN,66.84
198902,USA,52.4
198903,AUT,58.1
198903,BEL,59.2
198903,CAN,60.2
198903,CHE,71.5
198903,DEU,62.8349
198903,DNK,60
198903,ESP,46.5
198903,FIN,60.9
198903,FRA,66.1
198903,GBR,54.9
198903,GRC,24.3089
198903,IRL,53.6
198903,ISR,24.9
198903,ITA,48.5
198903,JPN,89.7
198903,KOR,40.00258002
198903,LUX,57.2
198903,MEX,8
198903,NPL,15.59618564
198903,NLD,56.9
198903,NOR,57.8
198903,PRT,33.4
198903,SWE,60.9856
198903,THA,56.43
198903,TWN,67.12
198903,USA,52.7
198904,AUT,58
198904,BEL,59.3
198904,CAN,60.3
198904,CHE,71.6
198904,DEU,63.2195
198904,DNK,60.2
198904,ESP,46.8
198904,FIN,61.3
198904,FRA,66.3
198904,GBR,55.9
198904,GRC,24.7719
198904,IRL,54.2
198904,ISR,25.3
198904,ITA,48.8
198904,JPN,91.3
198904,KOR,40.26357678
198904,LUX,57.4
198904,MEX,8.1
198904,NPL,15.37181473
198904,NLD,57.1
198904,NOR,58
198904,PRT,33.8
198904,SWE,61.4711
198904,THA,56.5
198904,TWN,67.42
198904,USA,52.8
198905,AUT,58
198905,BEL,59.5
198905,CAN,60.9
198905,CHE,71.7
198905,DEU,63.2745
198905,DNK,60.8
198905,ESP,47
198905,FIN,61.7
198905,FRA,66.5
198905,GBR,56.2
198905,GRC,24.8753
198905,IRL,54.2
198905,ISR,25.7
198905,ITA,49
198905,JPN,91.9
198905,KOR,40.47028021
198905,LUX,57.6
198905,MEX,8.2
198905,NPL,15.65816349
198905,NLD,57.1
198905,NOR,58.2
198905,PRT,34
198905,SWE,61.7154
198905,THA,56.61
198905,TWN,67.59
198905,USA,53
198906,AUT,58.4
198906,BEL,59.7
198906,CAN,61.1
198906,CHE,71.7
198906,DEU,63.3227
198906,DNK,60.8
198906,ESP,47.1
198906,FIN,62.4
198906,FRA,66.6
198906,GBR,56.3
198906,GRC,25.1835
198906,IRL,54.2
198906,ISR,26.2
198906,ITA,49.2
198906,JPN,91.9
198906,KOR,40.69069201
198906,LUX,57.8
198906,MEX,8.3
198906,NPL,15.63639266
198906,NLD,57
198906,NOR,58.5
198906,PRT,34.2
198906,SWE,62.0504
198906,THA,57.07
198906,TWN,67.97
198906,USA,53
198907,AUT,59.2
198907,BEL,60
198907,CAN,61.5
198907,CHE,71.7
198907,DEU,63.2848
198907,DNK,60.6
198907,ESP,47.3
198907,FIN,62.3
198907,FRA,66.9
198907,GBR,56.5
198907,GRC,25.1289
198907,IRL,54.8
198907,ISR,26.5
198907,ITA,49.3
198907,JPN,91.7
198907,KOR,40.9682146
198907,LUX,57.9
198907,MEX,8.4
198907,NPL,15.20144072
198907,NLD,57.1
198907,NOR,58.5
198907,PRT,34.4
198907,SWE,61.9181
198907,THA,57.53
198907,TWN,68.05
198907,USA,53.3
198908,AUT,59.5
198908,BEL,60.1
198908,CAN,61.7
198908,CHE,72.3
198908,DEU,63.3161
198908,DNK,60.9
198908,ESP,47.5
198908,FIN,62.4
198908,FRA,67
198908,GBR,56.7
198908,GRC,24.7975
198908,IRL,54.8
198908,ISR,26.8
198908,ITA,49.4
198908,JPN,91.6
198908,KOR,41.09258876
198908,LUX,58
198908,MEX,8.5
198908,NPL,17.25571418
198908,NLD,57.3
198908,NOR,58.3
198908,PRT,34.6
198908,SWE,62.2219
